# coding=utf-82018-07-24 15:18:20,037 Run.py run[line:42] INFO start run testcase...
2018-07-24 15:25:01,477 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,481 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.481015
2018-07-24 15:25:01,481 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,485 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.485015
2018-07-24 15:25:01,485 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,488 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.488015
2018-07-24 15:25:01,488 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,491 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.491015
2018-07-24 15:25:01,491 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,496 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.496016
2018-07-24 15:25:01,496 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,501 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.500016
2018-07-24 15:25:01,501 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,504 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.504016
2018-07-24 15:25:01,504 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,511 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.511017
2018-07-24 15:25:01,511 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,515 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.515017
2018-07-24 15:25:01,515 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,518 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.518017
2018-07-24 15:25:01,518 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,522 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.522017
2018-07-24 15:25:01,522 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,526 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.526017
2018-07-24 15:25:01,526 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,530 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.530018
2018-07-24 15:25:01,530 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,533 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.533018
2018-07-24 15:25:01,533 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,537 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.537018
2018-07-24 15:25:01,537 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,541 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.541018
2018-07-24 15:25:01,541 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,545 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.545019
2018-07-24 15:25:01,546 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,549 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.549019
2018-07-24 15:25:01,550 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,553 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.553019
2018-07-24 15:25:01,553 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,557 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.557019
2018-07-24 15:25:01,557 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,561 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.561019
2018-07-24 15:25:01,562 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,565 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.565020
2018-07-24 15:25:01,565 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,569 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.569020
2018-07-24 15:25:01,570 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,575 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.575020
2018-07-24 15:25:01,575 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,580 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.580021
2018-07-24 15:25:01,580 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,588 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.588021
2018-07-24 15:25:01,588 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,592 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.592021
2018-07-24 15:25:01,592 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,596 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.596021
2018-07-24 15:25:01,596 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,600 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.600022
2018-07-24 15:25:01,600 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,658 Common.py wait_for_loading_view_dispear[line:134] INFO 结束时间: 2018-07-24 15:25:01.658025
2018-07-24 15:25:01,659 Common.py wait_for_loading_view_dispear[line:136] INFO 超时时间: 0
2018-07-24 15:25:01,762 PlayGame.py loading_pass[line:18] INFO ==========···加载完成···==========
2018-07-24 15:25:01,762 PlayGame.py execute_wait_lading[line:56] INFO ==========集合spin方法==========
2018-07-24 15:25:01,762 PlayGame.py spin_first[line:22] INFO ==========Spin前按钮及滚轴状态==========
2018-07-24 15:25:01,763 Common.py start_btn_visible[line:152] INFO ==========显示旋转按钮==========
2018-07-24 15:25:01,767 Common.py start_btn_visible[line:158] INFO return 显示旋转按钮 True
2018-07-24 15:25:01,767 Common.py start_btn_touchable[line:165] INFO ==========旋转按钮可点击否==========
2018-07-24 15:25:01,771 Common.py start_btn_touchable[line:171] INFO return 旋转按钮可点击否 True
2018-07-24 15:25:01,771 Common.py start_btn_status[line:195] INFO ==========旋转按钮状态==========
2018-07-24 15:25:02,074 Common.py start_btn_status[line:201] INFO return 旋转按钮状态 stopped
2018-07-24 15:25:02,074 Common.py slot_machine_rolling[line:210] INFO ==========滚轴滚动状态==========
2018-07-24 15:25:02,124 Common.py slot_machine_rolling[line:215] INFO return 滚轴滚动状态 False
2018-07-24 15:25:02,125 PlayGame.py spin[line:35] INFO ==========点击Spin按钮==========
2018-07-24 15:25:02,125 Common.py start_btn_click[line:180] INFO ==========点击旋转按钮==========
2018-07-24 15:25:02,136 Common.py start_btn_click[line:186] INFO 点击旋转按钮
2018-07-24 15:25:02,936 PlayGame.py spin_after[line:41] INFO ==========Spin后按钮及滚轴状态==========
2018-07-24 15:25:02,936 Common.py start_btn_status[line:195] INFO ==========旋转按钮状态==========
2018-07-24 15:25:02,950 Common.py start_btn_status[line:201] INFO return 旋转按钮状态 playing
2018-07-24 15:25:02,950 Common.py slot_machine_rolling[line:210] INFO ==========滚轴滚动状态==========
2018-07-24 15:25:02,953 Common.py slot_machine_rolling[line:215] INFO return 滚轴滚动状态 True
2018-07-24 15:25:08,953 WebRecord.py open_record[line:96] INFO ==========打开游戏记录==========
2018-07-24 15:25:08,953 WebRecord.py start_web_record[line:18] INFO ==========启动新的标签页==========
2018-07-24 15:25:09,000 WebRecord.py switch_tab_web[line:41] INFO ==========切换Web游戏记录标签页==========
2018-07-24 15:25:10,008 WebRecord.py check_record_title[line:30] INFO ==========检查游戏记录标题==========
2018-07-24 15:25:10,013 WebRecord.py click_query_button[line:53] INFO ==========点击查询按钮==========
2018-07-24 15:25:10,257 WebRecord.py new_record[line:63] INFO ==========检查是否有最新记录且显示在第一行位置==========
2018-07-24 15:25:10,257 WebRecord.py new_record[line:65] INFO 设置等在时间 40 秒
2018-07-24 15:25:10,257 WebRecord.py new_record[line:67] INFO 开始时间: 2018-07-24 15:25:10.257517
2018-07-24 15:25:14,295 WebRecord.py new_record[line:84] INFO 结束时间: 2018-07-24 15:25:14.295748
2018-07-24 15:25:14,295 WebRecord.py new_record[line:86] INFO 超时时间: 4
2018-07-24 15:25:14,296 WebRecord.py click_query_button[line:53] INFO ==========点击查询按钮==========
2018-07-24 15:25:14,754 WebRecord.py new_record[line:80] INFO 4 秒找到最新记录
2018-07-24 15:25:34,075 Slot_Caps.py browser[line:13] INFO ==========browser==========
2018-07-24 15:25:38,737 Common.py get_csv_data[line:337] INFO ==========获取CSV-游戏名称数据==========
2018-07-24 15:25:38,738 Common.py get_csv_data[line:342] INFO 根据索引返回单个游戏名称
2018-07-24 15:25:38,739 WebGame.py all_agg[line:187] INFO ==========游戏正在初始化······==========
2018-07-24 15:25:38,739 WebGame.py get_fungaming[line:34] INFO ==========进入被测大厅==========
2018-07-24 15:25:39,483 WebGame.py check_game_hall[line:40] INFO ==========检查被测大厅标题==========
2018-07-24 15:25:39,489 WebGame.py check_game_hall[line:50] INFO Game hall title TRUE!
2018-07-24 15:25:39,489 WebGame.py select_language[line:55] INFO ==========select_language==========
2018-07-24 15:25:39,883 WebGame.py select_language[line:65] INFO Select Language 简体中文 success!
2018-07-24 15:25:40,098 WebGame.py check_language[line:71] INFO ==========检查多语言选择是否正确==========
2018-07-24 15:25:40,099 WebGame.py select_language[line:55] INFO ==========select_language==========
2018-07-24 15:25:40,350 WebGame.py select_language[line:65] INFO Select Language 简体中文 success!
2018-07-24 15:25:40,583 WebGame.py check_language[line:80] INFO Select Language 简体中文 TRUE!
2018-07-24 15:25:40,584 WebGame.py login_user[line:108] INFO ==========登录大厅用户名==========
2018-07-24 15:25:40,584 WebGame.py login_user[line:110] INFO 开始登录
2018-07-24 15:25:40,947 WebGame.py select_free_rotation[line:85] INFO ==========选择非免转/免转==========
2018-07-24 15:25:40,947 WebGame.py select_free_rotation[line:93] INFO 选择非免转
2018-07-24 15:25:41,335 WebGame.py login_user[line:116] INFO 输入用户名-密码
2018-07-24 15:25:41,351 WebGame.py login_user[line:119] INFO UserName is: bx0342
2018-07-24 15:25:41,423 WebGame.py login_user[line:123] INFO PassWord is: 123456
2018-07-24 15:25:41,423 WebGame.py login_user[line:125] INFO 点击登录按钮
2018-07-24 15:25:41,721 WebGame.py check_login_status[line:138] INFO ==========检查登录状态==========
2018-07-24 15:25:41,798 WebGame.py check_login_status[line:147] INFO login success!
2018-07-24 15:25:41,798 WebGame.py select_tiger[line:152] INFO ==========切换老虎机标签页==========
2018-07-24 15:25:42,012 WebGame.py lookup_game[line:162] INFO ==========大厅搜索游戏项目==========
2018-07-24 15:25:42,247 WebGame.py lookup_game[line:167] INFO Look Up Game 变形金刚
2018-07-24 15:25:42,505 WebGame.py select_we_game[line:176] INFO ==========选择游戏项目==========
2018-07-24 15:25:42,784 WebGame.py select_we_game[line:184] INFO to Game 变形金刚 success!
2018-07-24 15:25:42,784 Common.py switch_tab_game[line:18] INFO ==========切换游戏标签页==========
2018-07-24 15:25:43,791 WebGame.py all_agg[line:198] INFO ==========加载成功，正在进入游戏······==========
2018-07-24 15:25:43,791 PlayGame.py execute_wait_lading[line:54] INFO ==========集合wait_loading方法==========
2018-07-24 15:25:43,792 PlayGame.py loading_pass[line:12] INFO ==========···等待加载···==========
2018-07-24 15:25:43,792 Common.py wait_for_loading_view_showing[line:36] INFO ==========等待进入加载场景==========
2018-07-24 15:25:43,792 Common.py wait_for_loading_view_showing[line:38] INFO 设置等在时间 30 秒
2018-07-24 15:25:43,792 Common.py wait_for_loading_view_showing[line:40] INFO 开始时间: 2018-07-24 15:25:43.792435
2018-07-24 15:25:43,797 Common.py wait_for_loading_bar_completed[line:76] INFO ==========等待加载完成==========
2018-07-24 15:25:43,797 Common.py wait_for_loading_bar_completed[line:78] INFO 设置等在时间 30 秒
2018-07-24 15:25:43,797 Common.py wait_for_loading_bar_completed[line:80] INFO 开始时间: 2018-07-24 15:25:43.797435
2018-07-24 15:25:43,797 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,802 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.802436
2018-07-24 15:25:43,802 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,802 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,808 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.808436
2018-07-24 15:25:43,808 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,808 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,812 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.812436
2018-07-24 15:25:43,812 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,812 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,816 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.816436
2018-07-24 15:25:43,817 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,817 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,822 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.822437
2018-07-24 15:25:43,822 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,822 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,826 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.826437
2018-07-24 15:25:43,826 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,826 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,831 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.831437
2018-07-24 15:25:43,831 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,831 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,836 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.836438
2018-07-24 15:25:43,836 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,836 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,843 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.843438
2018-07-24 15:25:43,843 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,843 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,849 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.849438
2018-07-24 15:25:43,849 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,849 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,853 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.853438
2018-07-24 15:25:43,853 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,853 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,856 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.856439
2018-07-24 15:25:43,857 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,857 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,860 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.860439
2018-07-24 15:25:43,860 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,860 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,862 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.862439
2018-07-24 15:25:43,863 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,863 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,866 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.866439
2018-07-24 15:25:43,866 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,866 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,875 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.875440
2018-07-24 15:25:43,876 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,876 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,879 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.879440
2018-07-24 15:25:43,879 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,879 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,882 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.882440
2018-07-24 15:25:43,882 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,882 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,886 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.886440
2018-07-24 15:25:43,886 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,886 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,891 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.891441
2018-07-24 15:25:43,891 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,891 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,894 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.894441
2018-07-24 15:25:43,894 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,894 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,897 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.897441
2018-07-24 15:25:43,897 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,897 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,900 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.900441
2018-07-24 15:25:43,900 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,900 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,907 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.907442
2018-07-24 15:25:43,907 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,908 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,911 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.911442
2018-07-24 15:25:43,911 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,911 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,914 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.914442
2018-07-24 15:25:43,914 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,914 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,917 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.917442
2018-07-24 15:25:43,917 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,917 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,921 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.921442
2018-07-24 15:25:43,921 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,921 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,924 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.924443
2018-07-24 15:25:43,924 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,925 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,927 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.927443
2018-07-24 15:25:43,927 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,927 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,930 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.930443
2018-07-24 15:25:43,930 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,930 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,933 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.933443
2018-07-24 15:25:43,933 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,933 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,936 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.936443
2018-07-24 15:25:43,936 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,936 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,941 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.941444
2018-07-24 15:25:43,941 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,941 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,944 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.944444
2018-07-24 15:25:43,944 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,944 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,947 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.947444
2018-07-24 15:25:43,947 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,947 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,950 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.949444
2018-07-24 15:25:43,950 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,950 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,953 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.953444
2018-07-24 15:25:43,953 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,953 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,956 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.956444
2018-07-24 15:25:43,956 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,956 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,959 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.959445
2018-07-24 15:25:43,959 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,959 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,962 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.962445
2018-07-24 15:25:43,962 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,962 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,965 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.965445
2018-07-24 15:25:43,965 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
2018-07-24 15:25:43,965 Common.py loading_view_progress_bar_value[line:63] INFO ==========载入场景 进度条数值==========
2018-07-24 15:25:43,967 Common.py wait_for_loading_bar_completed[line:85] INFO 结束时间: 2018-07-24 15:25:43.967445
2018-07-24 15:25:43,967 Common.py wait_for_loading_bar_completed[line:87] INFO 超时时间: 0
